LAMMPS data file via write_data, version 7 Feb 2024, timestep = 30000, units = metal

8000 atoms
1 atom types

-1.6884349862496748 42.18843498624953 xlo xhi
-1.1924956573549892 41.69249565735451 ylo yhi
-0.5454739570170233 81.54547395701589 zlo zhi

Masses

1 26.982

Atoms # atomic

208 1 1.0798833396649954 1.616425318811527 3.4877959094971613 0 0 0
1170 1 4.516242183268713 40.37942666695256 3.925280261963385 0 0 0
891 1 4.3231478356523505 0.048582639087328294 4.075646038888057 0 0 0
404 1 0.5771709960049081 2.755725121787865 5.553206272701277 0 0 0
7706 1 3.0661947156537925 6.839308230361542 4.224069674321217 1 0 1
1597 1 -1.4598763198840568 41.06284553049781 2.5442709804096046 1 0 0
7572 1 6.500848803392108 6.643171542194127 1.5709137195023826 0 1 1
927 1 3.507290627804352 3.3709522113475643 4.748490549659721 0 0 0
447 1 0.6319014588379055 40.27667088039442 1.4873733430013756 0 -1 0
475 1 1.0948063754763968 -1.1530753682639923 3.3510443945316233 1 0 0
7793 1 6.412713953641536 3.247161747664249 0.870226861591723 1 0 1
6083 1 7.275865787723886 4.593961884305935 6.112335108850375 0 0 1
53 1 5.8027307171095694 2.0479196689693864 3.1484893396434805 0 0 0
852 1 5.643350736586968 4.84407868403424 4.3303223357091465 0 0 0
1246 1 8.556192554096304 -0.38054384575847855 2.9989476939054343 0 0 0
14 1 3.3344615976244345 -0.7352219487574705 1.558919244373787 0 0 0
485 1 9.234007869783948 3.406269999962303 -0.45727276713505205 0 0 0
717 1 8.55318542330599 2.0378160466262676 1.829372895890661 1 1 0
7718 1 8.172460864212214 9.523340289119764 1.9730297831243493 1 0 1
1295 1 8.59776122830021 4.248810078726 2.992998711068463 0 0 0
809 1 9.066196907755483 0.8883875589454422 81.41298128953366 0 0 -1
489 1 10.238955672393375 2.133626118891755 6.907587211231623 0 0 0
1260 1 14.408617211326174 -0.4082429960033248 4.916242178504117 0 0 0
131 1 13.540224443158833 4.2850867183240515 3.475076901606533 0 0 0
47 1 11.505032346189735 41.092316929421266 4.454392396606113 0 -1 0
7220 1 16.139569003865056 40.95145913806807 1.1269922483841237 0 -1 1
7904 1 13.074506215452375 1.2256033612971655 3.66399755108083 0 1 1
162 1 10.711970326976179 1.4841113603415605 3.8665452365199435 0 0 0
1932 1 12.08426546222901 0.15205950649474542 6.192643137559026 0 1 0
7175 1 13.027260091977942 -1.0824746090681536 80.8078990343931 0 1 0
7696 1 11.365858026698604 3.4739884396348533 1.3068109599388453 0 0 1
7335 1 12.484990883364233 5.878007013920027 0.7406737151028358 0 0 1
1562 1 13.028491353919687 2.9132556721842606 5.647436136238968 0 1 0
7997 1 13.268359513023146 2.9335887585853158 -0.3090038352440416 1 1 1
7330 1 17.918818883173497 3.8951473559561265 1.6040604629919786 0 0 1
7299 1 15.290750409930308 1.7532889936983018 1.8839884826682365 0 0 1
6730 1 17.59559493645216 -0.12907050411570675 3.8554732686967883 0 1 1
7736 1 23.53316674485694 3.1927109142249526 2.364855717525269 0 0 1
457 1 20.007091549452294 -0.4416939092104961 5.142498461057274 0 0 0
7725 1 20.829885605372887 1.471520945728881 3.510477976935734 0 0 1
1632 1 22.8522098977087 -0.051154614620617656 5.203676607058288 0 0 0
6818 1 22.085043924383296 40.87292554637268 3.803713492494203 0 -1 1
828 1 22.74271414838986 3.611195683844869 4.898113377258475 0 0 0
481 1 18.7792344631336 0.4420596006577888 1.751544034114613 0 0 0
139 1 19.05194393206421 6.801961391672928 4.890036553072189 0 0 0
7964 1 20.817453760558312 1.8498587464970764 0.5599688566146939 0 1 1
506 1 20.524703213637885 41.217127925039165 0.8889923616386628 0 -1 0
7206 1 25.198575602634236 1.060473817828718 1.8970926904974896 0 0 1
143 1 26.672980185319954 39.52534393011906 4.791755859535982 0 -1 0
187 1 29.119597750256858 4.292808184901279 2.305280781825359 0 0 0
35 1 26.22657876538668 3.0552307894055 6.795105369301752 0 0 0
7647 1 28.161554108596263 1.506985396680025 2.89534622743731 0 0 1
6823 1 26.304928862806776 3.7719892758124036 1.9828873400200169 0 0 1
7543 1 25.872267172772176 1.6048851981990024 4.436141350214522 0 1 1
29 1 25.915616073877 0.28487320077910394 79.21362952654816 0 0 -1
7920 1 28.212038695162978 -0.9145514714794438 4.4166080931711855 0 1 1
549 1 27.66322328460856 4.18440812926465 4.60362530200941 0 0 0
5624 1 25.367623000705766 41.256043379756754 2.6546544451619485 0 -1 1
1391 1 30.032697122359295 2.750579857436465 0.4857393694007941 0 0 0
560 1 29.829274533492768 -0.4039177035036561 1.323004805043483 0 0 0
348 1 33.94125024430837 1.47099368921487 2.7356398965588093 0 1 0
6980 1 32.896180240950144 41.3737449716842 3.423704477259102 0 -1 1
107 1 33.565082139154136 4.521679388688351 4.302145751184424 0 0 0
108 1 31.941930691742265 6.465582525622227 2.10222965010979 0 0 0
7609 1 37.047565395763385 2.995052455800602 80.21047652207731 -1 0 0
1190 1 36.009416290422 1.4266380125741276 0.7040324516286294 0 1 0
909 1 30.728889307402092 0.44710174862876517 3.55760545914596 0 0 0
235 1 35.43441042512732 40.45643571719001 1.1726563295159305 0 0 0
799 1 36.93486922703455 39.11563030169334 -0.4873781815931584 0 0 0
918 1 35.30884276192988 -0.23080868275306343 6.040858248062551 0 0 0
906 1 31.628213316291394 3.3842076478270906 2.7569686585227062 0 0 0
830 1 33.95198673319564 -0.24251838707813034 0.7871200730842218 0 0 0
6 1 37.66890065026705 -0.8382513573665944 1.0593072933038623 -1 0 0
921 1 38.153801527234435 2.633939429116539 1.9524282888666589 -1 0 0
